0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:31 +0530] "GET /DigitalGallery/resources/My_Design/angular.min.js HTTP/1.1" 200 160048
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:31 +0530] "GET /DigitalGallery/resources/My_Design/logo.jpg HTTP/1.1" 200 14536
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:31 +0530] "GET /DigitalGallery/resources/My_Design/%7B%7Bprod.productid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:32 +0530] "GET /DigitalGallery/resources/font/font-awesome.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:32 +0530] "GET /DigitalGallery/resources/My_Design/%7B%7Bprod.productid%7D%7D.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:32 +0530] "GET /DigitalGallery/resources/My_Design/102.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:32 +0530] "GET /DigitalGallery/resources/My_Design/104.jpg HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:40 +0530] "GET /DigitalGallery/OrderConfirmed HTTP/1.1" 200 421
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:43 +0530] "GET /DigitalGallery/checkout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:43 +0530] "GET /DigitalGallery/checkout?execution=e1s1 HTTP/1.1" 200 2990
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:59 +0530] "POST /DigitalGallery/checkout?execution=e1s1 HTTP/1.1" 200 745
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:17:59 +0530] "GET /DigitalGallery/resources/My_Design/angular.min.js HTTP/1.1" 200 160048
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:02 +0530] "GET /DigitalGallery/Last HTTP/1.1" 200 8078
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:02 +0530] "GET /DigitalGallery/resources/bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:02 +0530] "GET /DigitalGallery/resources/bootstrap-theme.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:02 +0530] "GET /DigitalGallery/resources/font/font-awesome.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:02 +0530] "GET /DigitalGallery/resources/bootstrap.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:02 +0530] "GET /DigitalGallery/resources/My_Design/angular.min.js HTTP/1.1" 200 160048
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:02 +0530] "GET /DigitalGallery/resources/jquery.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:03 +0530] "GET /DigitalGallery/resources/My_Design/logo.jpg HTTP/1.1" 200 14536
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:03 +0530] "GET /DigitalGallery/resources/bootstrap.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:03 +0530] "GET /DigitalGallery/resources/bootstrap-theme.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:03 +0530] "GET /DigitalGallery/resources/bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:03 +0530] "GET /DigitalGallery/resources/My_Design/cart11.png HTTP/1.1" 200 1217
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:03 +0530] "GET /DigitalGallery/resources/bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:03 +0530] "GET /DigitalGallery/resources/font/font-awesome.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:03 +0530] "GET /DigitalGallery/resources/jquery.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:03 +0530] "GET /DigitalGallery/resources/bootstrap.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/perform_logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/Login HTTP/1.1" 200 7142
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/bootstrap.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/font/font-awesome.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/bootstrap-theme.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/My_Design/logo.jpg HTTP/1.1" 200 14536
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/jquery.min.js HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/bootstrap.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/font/font-awesome.min.css HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/My_Design/cart11.png HTTP/1.1" 200 1217
0:0:0:0:0:0:0:1 - - [06/Oct/2016:10:18:13 +0530] "GET /DigitalGallery/resources/bootstrap.min.js HTTP/1.1" 404 992
